2,1.0864279734991908
6,-1.155923558553329
7,-1.487813790355463
8,1.1183726750855016
12,1.304389068793426
14,-1.1063943952014084
15,1.4116316406862373
17,1.3868396846033346
19,1.2980990094389282
30,2.0092083461886374
33,2.4212203915252317
38,1.7589797140325398
54,1.674617087507913
55,1.8103345116710972
60,1.0892411567681883
88,1.2282409404205852
